ProvDist,MuniCity,BgySubmun,ProvDistPSGC,MuniCityPSGC,BgySubmunPSGC,Area
METRO MANILA,MANILA,BARANGAY 199,1380600000,1380601000,1380601199,METRO MANILA
METRO MANILA,MANILA,BARANGAY 200,1380600000,1380601000,1380601200,METRO MANILA
METRO MANILA,MANILA,BARANGAY 201,1380600000,1380601000,1380601201,METRO MANILA
METRO MANILA,MANILA,BARANGAY 202,1380600000,1380601000,1380601202,METRO MANILA
METRO MANILA,MANILA,BARANGAY 202 A,1380600000,1380601000,1380601203,METRO MANILA
METRO MANILA,MANILA,BARANGAY 203,1380600000,1380601000,1380601204,METRO MANILA
METRO MANILA,MANILA,BARANGAY 204,1380600000,1380601000,1380601205,METRO MANILA
METRO MANILA,MANILA,BARANGAY 205,1380600000,1380601000,1380601206,METRO MANILA
METRO MANILA,MANILA,BARANGAY 206,1380600000,1380601000,1380601207,METRO MANILA
METRO MANILA,MANILA,BARANGAY 207,1380600000,1380601000,1380601208,METRO MANILA
METRO MANILA,MANILA,BARANGAY 208,1380600000,1380601000,1380601209,METRO MANILA
METRO MANILA,MANILA,BARANGAY 209,1380600000,1380601000,1380601210,METRO MANILA
METRO MANILA,MANILA,BARANGAY 210,1380600000,1380601000,1380601211,METRO MANILA
METRO MANILA,MANILA,BARANGAY 211,1380600000,1380601000,1380601212,METRO MANILA
METRO MANILA,MANILA,BARANGAY 212,1380600000,1380601000,1380601213,METRO MANILA
METRO MANILA,MANILA,BARANGAY 213,1380600000,1380601000,1380601214,METRO MANILA
METRO MANILA,MANILA,BARANGAY 214,1380600000,1380601000,1380601215,METRO MANILA
METRO MANILA,MANILA,BARANGAY 215,1380600000,1380601000,1380601216,METRO MANILA
METRO MANILA,MANILA,BARANGAY 216,1380600000,1380601000,1380601217,METRO MANILA
METRO MANILA,MANILA,BARANGAY 217,1380600000,1380601000,1380601218,METRO MANILA
METRO MANILA,MANILA,BARANGAY 218,1380600000,1380601000,1380601219,METRO MANILA
METRO MANILA,MANILA,BARANGAY 219,1380600000,1380601000,1380601220,METRO MANILA
METRO MANILA,MANILA,BARANGAY 220,1380600000,1380601000,1380601221,METRO MANILA
METRO MANILA,MANILA,BARANGAY 221,1380600000,1380601000,1380601222,METRO MANILA
METRO MANILA,MANILA,BARANGAY 222,1380600000,1380601000,1380601223,METRO MANILA
METRO MANILA,MANILA,BARANGAY 223,1380600000,1380601000,1380601224,METRO MANILA
METRO MANILA,MANILA,BARANGAY 224,1380600000,1380601000,1380601225,METRO MANILA
METRO MANILA,MANILA,BARANGAY 225,1380600000,1380601000,1380601226,METRO MANILA
METRO MANILA,MANILA,BARANGAY 226,1380600000,1380601000,1380601227,METRO MANILA
METRO MANILA,MANILA,BARANGAY 227,1380600000,1380601000,1380601228,METRO MANILA
METRO MANILA,MANILA,BARANGAY 228,1380600000,1380601000,1380601229,METRO MANILA
METRO MANILA,MANILA,BARANGAY 229,1380600000,1380601000,1380601230,METRO MANILA
METRO MANILA,MANILA,BARANGAY 230,1380600000,1380601000,1380601231,METRO MANILA
METRO MANILA,MANILA,BARANGAY 231,1380600000,1380601000,1380601232,METRO MANILA
METRO MANILA,MANILA,BARANGAY 232,1380600000,1380601000,1380601233,METRO MANILA
METRO MANILA,MANILA,BARANGAY 233,1380600000,1380601000,1380601234,METRO MANILA
METRO MANILA,MANILA,BARANGAY 234,1380600000,1380601000,1380601235,METRO MANILA
METRO MANILA,MANILA,BARANGAY 235,1380600000,1380601000,1380601236,METRO MANILA
METRO MANILA,MANILA,BARANGAY 236,1380600000,1380601000,1380601237,METRO MANILA
METRO MANILA,MANILA,BARANGAY 237,1380600000,1380601000,1380601238,METRO MANILA
METRO MANILA,MANILA,BARANGAY 238,1380600000,1380601000,1380601239,METRO MANILA
METRO MANILA,MANILA,BARANGAY 239,1380600000,1380601000,1380601240,METRO MANILA
METRO MANILA,MANILA,BARANGAY 240,1380600000,1380601000,1380601241,METRO MANILA
METRO MANILA,MANILA,BARANGAY 241,1380600000,1380601000,1380601242,METRO MANILA
METRO MANILA,MANILA,BARANGAY 242,1380600000,1380601000,1380601243,METRO MANILA
METRO MANILA,MANILA,BARANGAY 243,1380600000,1380601000,1380601244,METRO MANILA
METRO MANILA,MANILA,BARANGAY 244,1380600000,1380601000,1380601245,METRO MANILA
METRO MANILA,MANILA,BARANGAY 245,1380600000,1380601000,1380601246,METRO MANILA
METRO MANILA,MANILA,BARANGAY 246,1380600000,1380601000,1380601247,METRO MANILA
METRO MANILA,MANILA,BARANGAY 247,1380600000,1380601000,1380601248,METRO MANILA
METRO MANILA,MANILA,BARANGAY 248,1380600000,1380601000,1380601249,METRO MANILA
METRO MANILA,MANILA,BARANGAY 249,1380600000,1380601000,1380601250,METRO MANILA
METRO MANILA,MANILA,BARANGAY 250,1380600000,1380601000,1380601251,METRO MANILA
METRO MANILA,MANILA,BARANGAY 251,1380600000,1380601000,1380601252,METRO MANILA
METRO MANILA,MANILA,BARANGAY 252,1380600000,1380601000,1380601253,METRO MANILA
METRO MANILA,MANILA,BARANGAY 253,1380600000,1380601000,1380601254,METRO MANILA
METRO MANILA,MANILA,BARANGAY 254,1380600000,1380601000,1380601255,METRO MANILA
METRO MANILA,MANILA,BARANGAY 255,1380600000,1380601000,1380601256,METRO MANILA
METRO MANILA,MANILA,BARANGAY 256,1380600000,1380601000,1380601257,METRO MANILA
METRO MANILA,MANILA,BARANGAY 257,1380600000,1380601000,1380601258,METRO MANILA
METRO MANILA,MANILA,BARANGAY 258,1380600000,1380601000,1380601259,METRO MANILA
METRO MANILA,MANILA,BARANGAY 259,1380600000,1380601000,1380601260,METRO MANILA
METRO MANILA,MANILA,BARANGAY 260,1380600000,1380601000,1380601261,METRO MANILA
METRO MANILA,MANILA,BARANGAY 261,1380600000,1380601000,1380601262,METRO MANILA
METRO MANILA,MANILA,BARANGAY 262,1380600000,1380601000,1380601263,METRO MANILA
METRO MANILA,MANILA,BARANGAY 263,1380600000,1380601000,1380601264,METRO MANILA
METRO MANILA,MANILA,BARANGAY 264,1380600000,1380601000,1380601265,METRO MANILA
METRO MANILA,MANILA,BARANGAY 265,1380600000,1380601000,1380601266,METRO MANILA
METRO MANILA,MANILA,BARANGAY 266,1380600000,1380601000,1380601267,METRO MANILA
METRO MANILA,MANILA,BARANGAY 267,1380600000,1380601000,1380601268,METRO MANILA
METRO MANILA,MANILA,BARANGAY 287,1380600000,1380602000,1380602001,METRO MANILA
METRO MANILA,MANILA,BARANGAY 288,1380600000,1380602000,1380602002,METRO MANILA
METRO MANILA,MANILA,BARANGAY 289,1380600000,1380602000,1380602003,METRO MANILA
METRO MANILA,MANILA,BARANGAY 290,1380600000,1380602000,1380602004,METRO MANILA
METRO MANILA,MANILA,BARANGAY 291,1380600000,1380602000,1380602005,METRO MANILA
METRO MANILA,MANILA,BARANGAY 292,1380600000,1380602000,1380602006,METRO MANILA
METRO MANILA,MANILA,BARANGAY 293,1380600000,1380602000,1380602007,METRO MANILA
METRO MANILA,MANILA,BARANGAY 294,1380600000,1380602000,1380602008,METRO MANILA
METRO MANILA,MANILA,BARANGAY 295,1380600000,1380602000,1380602009,METRO MANILA
METRO MANILA,MANILA,BARANGAY 296,1380600000,1380602000,1380602010,METRO MANILA
METRO MANILA,MANILA,BARANGAY 383,1380600000,1380603000,1380603003,METRO MANILA
METRO MANILA,MANILA,BARANGAY 384,1380600000,1380603000,1380603004,METRO MANILA
METRO MANILA,MANILA,BARANGAY 385,1380600000,1380603000,1380603005,METRO MANILA
METRO MANILA,MANILA,BARANGAY 386,1380600000,1380603000,1380603006,METRO MANILA
METRO MANILA,MANILA,BARANGAY 387,1380600000,1380603000,1380603007,METRO MANILA
METRO MANILA,MANILA,BARANGAY 388,1380600000,1380603000,1380603008,METRO MANILA
METRO MANILA,MANILA,BARANGAY 389,1380600000,1380603000,1380603009,METRO MANILA
METRO MANILA,MANILA,BARANGAY 390,1380600000,1380603000,1380603010,METRO MANILA
METRO MANILA,MANILA,BARANGAY 391,1380600000,1380603000,1380603011,METRO MANILA
METRO MANILA,MANILA,BARANGAY 392,1380600000,1380603000,1380603012,METRO MANILA
METRO MANILA,MANILA,BARANGAY 393,1380600000,1380603000,1380603013,METRO MANILA
METRO MANILA,MANILA,BARANGAY 394,1380600000,1380603000,1380603014,METRO MANILA
METRO MANILA,MANILA,BARANGAY 306,1380600000,1380603000,1380603015,METRO MANILA
METRO MANILA,MANILA,BARANGAY 307,1380600000,1380603000,1380603016,METRO MANILA
METRO MANILA,MANILA,BARANGAY 308,1380600000,1380603000,1380603017,METRO MANILA
METRO MANILA,MANILA,BARANGAY 309,1380600000,1380603000,1380603018,METRO MANILA
METRO MANILA,MANILA,BARANGAY 268,1380600000,1380604000,1380604001,METRO MANILA
METRO MANILA,MANILA,BARANGAY 269,1380600000,1380604000,1380604002,METRO MANILA
METRO MANILA,MANILA,BARANGAY 270,1380600000,1380604000,1380604003,METRO MANILA
METRO MANILA,MANILA,BARANGAY 271,1380600000,1380604000,1380604004,METRO MANILA
METRO MANILA,MANILA,BARANGAY 272,1380600000,1380604000,1380604005,METRO MANILA
METRO MANILA,MANILA,BARANGAY 273,1380600000,1380604000,1380604006,METRO MANILA
METRO MANILA,MANILA,BARANGAY 274,1380600000,1380604000,1380604007,METRO MANILA
METRO MANILA,MANILA,BARANGAY 275,1380600000,1380604000,1380604008,METRO MANILA
METRO MANILA,MANILA,BARANGAY 276,1380600000,1380604000,1380604009,METRO MANILA
METRO MANILA,MANILA,BARANGAY 281,1380600000,1380604000,1380604014,METRO MANILA
METRO MANILA,MANILA,BARANGAY 282,1380600000,1380604000,1380604015,METRO MANILA
METRO MANILA,MANILA,BARANGAY 283,1380600000,1380604000,1380604016,METRO MANILA
METRO MANILA,MANILA,BARANGAY 284,1380600000,1380604000,1380604017,METRO MANILA
METRO MANILA,MANILA,BARANGAY 285,1380600000,1380604000,1380604018,METRO MANILA
METRO MANILA,MANILA,BARANGAY 286,1380600000,1380604000,1380604019,METRO MANILA
METRO MANILA,MANILA,BARANGAY 297,1380600000,1380605000,1380605001,METRO MANILA
METRO MANILA,MANILA,BARANGAY 298,1380600000,1380605000,1380605002,METRO MANILA
METRO MANILA,MANILA,BARANGAY 299,1380600000,1380605000,1380605003,METRO MANILA
METRO MANILA,MANILA,BARANGAY 300,1380600000,1380605000,1380605004,METRO MANILA
METRO MANILA,MANILA,BARANGAY 301,1380600000,1380605000,1380605005,METRO MANILA
METRO MANILA,MANILA,BARANGAY 302,1380600000,1380605000,1380605006,METRO MANILA
METRO MANILA,MANILA,BARANGAY 303,1380600000,1380605000,1380605007,METRO MANILA
METRO MANILA,MANILA,BARANGAY 304,1380600000,1380605000,1380605008,METRO MANILA
METRO MANILA,MANILA,BARANGAY 305,1380600000,1380605000,1380605009,METRO MANILA
METRO MANILA,MANILA,BARANGAY 310,1380600000,1380605000,1380605012,METRO MANILA
METRO MANILA,MANILA,BARANGAY 311,1380600000,1380605000,1380605013,METRO MANILA
METRO MANILA,MANILA,BARANGAY 312,1380600000,1380605000,1380605014,METRO MANILA
METRO MANILA,MANILA,BARANGAY 313,1380600000,1380605000,1380605015,METRO MANILA
METRO MANILA,MANILA,BARANGAY 314,1380600000,1380605000,1380605016,METRO MANILA
METRO MANILA,MANILA,BARANGAY 315,1380600000,1380605000,1380605017,METRO MANILA
METRO MANILA,MANILA,BARANGAY 316,1380600000,1380605000,1380605018,METRO MANILA
METRO MANILA,MANILA,BARANGAY 317,1380600000,1380605000,1380605019,METRO MANILA
METRO MANILA,MANILA,BARANGAY 318,1380600000,1380605000,1380605020,METRO MANILA
METRO MANILA,MANILA,BARANGAY 319,1380600000,1380605000,1380605021,METRO MANILA
METRO MANILA,MANILA,BARANGAY 320,1380600000,1380605000,1380605022,METRO MANILA
METRO MANILA,MANILA,BARANGAY 321,1380600000,1380605000,1380605023,METRO MANILA
METRO MANILA,MANILA,BARANGAY 322,1380600000,1380605000,1380605024,METRO MANILA
METRO MANILA,MANILA,BARANGAY 323,1380600000,1380605000,1380605025,METRO MANILA
METRO MANILA,MANILA,BARANGAY 324,1380600000,1380605000,1380605026,METRO MANILA
METRO MANILA,MANILA,BARANGAY 325,1380600000,1380605000,1380605027,METRO MANILA
METRO MANILA,MANILA,BARANGAY 326,1380600000,1380605000,1380605028,METRO MANILA
METRO MANILA,MANILA,BARANGAY 327,1380600000,1380605000,1380605029,METRO MANILA
METRO MANILA,MANILA,BARANGAY 328,1380600000,1380605000,1380605030,METRO MANILA
METRO MANILA,MANILA,BARANGAY 329,1380600000,1380605000,1380605031,METRO MANILA
METRO MANILA,MANILA,BARANGAY 330,1380600000,1380605000,1380605032,METRO MANILA
METRO MANILA,MANILA,BARANGAY 331,1380600000,1380605000,1380605033,METRO MANILA
METRO MANILA,MANILA,BARANGAY 332,1380600000,1380605000,1380605034,METRO MANILA
METRO MANILA,MANILA,BARANGAY 333,1380600000,1380605000,1380605035,METRO MANILA
METRO MANILA,MANILA,BARANGAY 334,1380600000,1380605000,1380605036,METRO MANILA
METRO MANILA,MANILA,BARANGAY 335,1380600000,1380605000,1380605037,METRO MANILA
METRO MANILA,MANILA,BARANGAY 336,1380600000,1380605000,1380605038,METRO MANILA
METRO MANILA,MANILA,BARANGAY 337,1380600000,1380605000,1380605039,METRO MANILA
METRO MANILA,MANILA,BARANGAY 338,1380600000,1380605000,1380605040,METRO MANILA
METRO MANILA,MANILA,BARANGAY 339,1380600000,1380605000,1380605041,METRO MANILA
METRO MANILA,MANILA,BARANGAY 340,1380600000,1380605000,1380605042,METRO MANILA
METRO MANILA,MANILA,BARANGAY 341,1380600000,1380605000,1380605043,METRO MANILA
METRO MANILA,MANILA,BARANGAY 342,1380600000,1380605000,1380605044,METRO MANILA
METRO MANILA,MANILA,BARANGAY 343,1380600000,1380605000,1380605045,METRO MANILA
METRO MANILA,MANILA,BARANGAY 344,1380600000,1380605000,1380605046,METRO MANILA
METRO MANILA,MANILA,BARANGAY 345,1380600000,1380605000,1380605047,METRO MANILA
METRO MANILA,MANILA,BARANGAY 346,1380600000,1380605000,1380605048,METRO MANILA
METRO MANILA,MANILA,BARANGAY 347,1380600000,1380605000,1380605049,METRO MANILA
METRO MANILA,MANILA,BARANGAY 348,1380600000,1380605000,1380605050,METRO MANILA
METRO MANILA,MANILA,BARANGAY 349,1380600000,1380605000,1380605051,METRO MANILA
METRO MANILA,MANILA,BARANGAY 350,1380600000,1380605000,1380605052,METRO MANILA
METRO MANILA,MANILA,BARANGAY 351,1380600000,1380605000,1380605053,METRO MANILA
METRO MANILA,MANILA,BARANGAY 352,1380600000,1380605000,1380605054,METRO MANILA
METRO MANILA,MANILA,BARANGAY 353,1380600000,1380605000,1380605055,METRO MANILA
METRO MANILA,MANILA,BARANGAY 354,1380600000,1380605000,1380605056,METRO MANILA
METRO MANILA,MANILA,BARANGAY 355,1380600000,1380605000,1380605057,METRO MANILA
METRO MANILA,MANILA,BARANGAY 356,1380600000,1380605000,1380605058,METRO MANILA
METRO MANILA,MANILA,BARANGAY 357,1380600000,1380605000,1380605059,METRO MANILA
METRO MANILA,MANILA,BARANGAY 358,1380600000,1380605000,1380605060,METRO MANILA
METRO MANILA,MANILA,BARANGAY 359,1380600000,1380605000,1380605061,METRO MANILA
METRO MANILA,MANILA,BARANGAY 360,1380600000,1380605000,1380605062,METRO MANILA
METRO MANILA,MANILA,BARANGAY 361,1380600000,1380605000,1380605063,METRO MANILA
METRO MANILA,MANILA,BARANGAY 362,1380600000,1380605000,1380605064,METRO MANILA
METRO MANILA,MANILA,BARANGAY 363,1380600000,1380605000,1380605065,METRO MANILA
METRO MANILA,MANILA,BARANGAY 364,1380600000,1380605000,1380605066,METRO MANILA
METRO MANILA,MANILA,BARANGAY 365,1380600000,1380605000,1380605067,METRO MANILA
METRO MANILA,MANILA,BARANGAY 366,1380600000,1380605000,1380605069,METRO MANILA
METRO MANILA,MANILA,BARANGAY 367,1380600000,1380605000,1380605070,METRO MANILA
METRO MANILA,MANILA,BARANGAY 368,1380600000,1380605000,1380605071,METRO MANILA
METRO MANILA,MANILA,BARANGAY 369,1380600000,1380605000,1380605072,METRO MANILA
METRO MANILA,MANILA,BARANGAY 370,1380600000,1380605000,1380605073,METRO MANILA
METRO MANILA,MANILA,BARANGAY 371,1380600000,1380605000,1380605074,METRO MANILA
METRO MANILA,MANILA,BARANGAY 372,1380600000,1380605000,1380605075,METRO MANILA
METRO MANILA,MANILA,BARANGAY 373,1380600000,1380605000,1380605076,METRO MANILA
METRO MANILA,MANILA,BARANGAY 374,1380600000,1380605000,1380605077,METRO MANILA
METRO MANILA,MANILA,BARANGAY 375,1380600000,1380605000,1380605078,METRO MANILA
METRO MANILA,MANILA,BARANGAY 376,1380600000,1380605000,1380605079,METRO MANILA
METRO MANILA,MANILA,BARANGAY 377,1380600000,1380605000,1380605080,METRO MANILA
METRO MANILA,MANILA,BARANGAY 378,1380600000,1380605000,1380605081,METRO MANILA
METRO MANILA,MANILA,BARANGAY 379,1380600000,1380605000,1380605082,METRO MANILA
METRO MANILA,MANILA,BARANGAY 380,1380600000,1380605000,1380605083,METRO MANILA
METRO MANILA,MANILA,BARANGAY 381,1380600000,1380605000,1380605084,METRO MANILA
METRO MANILA,MANILA,BARANGAY 382,1380600000,1380605000,1380605085,METRO MANILA
METRO MANILA,MANILA,BARANGAY 395,1380600000,1380606000,1380606001,METRO MANILA
METRO MANILA,MANILA,BARANGAY 396,1380600000,1380606000,1380606002,METRO MANILA
METRO MANILA,MANILA,BARANGAY 397,1380600000,1380606000,1380606003,METRO MANILA
METRO MANILA,MANILA,BARANGAY 398,1380600000,1380606000,1380606004,METRO MANILA
METRO MANILA,MANILA,BARANGAY 399,1380600000,1380606000,1380606005,METRO MANILA
METRO MANILA,MANILA,BARANGAY 400,1380600000,1380606000,1380606006,METRO MANILA
METRO MANILA,MANILA,BARANGAY 401,1380600000,1380606000,1380606007,METRO MANILA
METRO MANILA,MANILA,BARANGAY 402,1380600000,1380606000,1380606008,METRO MANILA
METRO MANILA,MANILA,BARANGAY 403,1380600000,1380606000,1380606009,METRO MANILA
METRO MANILA,MANILA,BARANGAY 404,1380600000,1380606000,1380606010,METRO MANILA
METRO MANILA,MANILA,BARANGAY 405,1380600000,1380606000,1380606011,METRO MANILA
METRO MANILA,MANILA,BARANGAY 406,1380600000,1380606000,1380606012,METRO MANILA
METRO MANILA,MANILA,BARANGAY 407,1380600000,1380606000,1380606013,METRO MANILA
METRO MANILA,MANILA,BARANGAY 408,1380600000,1380606000,1380606014,METRO MANILA
METRO MANILA,MANILA,BARANGAY 409,1380600000,1380606000,1380606015,METRO MANILA
METRO MANILA,MANILA,BARANGAY 410,1380600000,1380606000,1380606016,METRO MANILA
METRO MANILA,MANILA,BARANGAY 411,1380600000,1380606000,1380606017,METRO MANILA
METRO MANILA,MANILA,BARANGAY 412,1380600000,1380606000,1380606018,METRO MANILA
METRO MANILA,MANILA,BARANGAY 413,1380600000,1380606000,1380606019,METRO MANILA
METRO MANILA,MANILA,BARANGAY 414,1380600000,1380606000,1380606020,METRO MANILA
METRO MANILA,MANILA,BARANGAY 415,1380600000,1380606000,1380606021,METRO MANILA
METRO MANILA,MANILA,BARANGAY 416,1380600000,1380606000,1380606022,METRO MANILA
METRO MANILA,MANILA,BARANGAY 417,1380600000,1380606000,1380606023,METRO MANILA
METRO MANILA,MANILA,BARANGAY 418,1380600000,1380606000,1380606024,METRO MANILA
METRO MANILA,MANILA,BARANGAY 419,1380600000,1380606000,1380606025,METRO MANILA
METRO MANILA,MANILA,BARANGAY 420,1380600000,1380606000,1380606026,METRO MANILA
METRO MANILA,MANILA,BARANGAY 421,1380600000,1380606000,1380606027,METRO MANILA
METRO MANILA,MANILA,BARANGAY 422,1380600000,1380606000,1380606028,METRO MANILA
METRO MANILA,MANILA,BARANGAY 423,1380600000,1380606000,1380606029,METRO MANILA
METRO MANILA,MANILA,BARANGAY 424,1380600000,1380606000,1380606030,METRO MANILA
METRO MANILA,MANILA,BARANGAY 425,1380600000,1380606000,1380606031,METRO MANILA
METRO MANILA,MANILA,BARANGAY 426,1380600000,1380606000,1380606032,METRO MANILA
METRO MANILA,MANILA,BARANGAY 427,1380600000,1380606000,1380606033,METRO MANILA
METRO MANILA,MANILA,BARANGAY 428,1380600000,1380606000,1380606034,METRO MANILA
METRO MANILA,MANILA,BARANGAY 429,1380600000,1380606000,1380606035,METRO MANILA
METRO MANILA,MANILA,BARANGAY 430,1380600000,1380606000,1380606036,METRO MANILA
METRO MANILA,MANILA,BARANGAY 431,1380600000,1380606000,1380606037,METRO MANILA
METRO MANILA,MANILA,BARANGAY 432,1380600000,1380606000,1380606038,METRO MANILA
METRO MANILA,MANILA,BARANGAY 433,1380600000,1380606000,1380606039,METRO MANILA
METRO MANILA,MANILA,BARANGAY 434,1380600000,1380606000,1380606040,METRO MANILA
METRO MANILA,MANILA,BARANGAY 435,1380600000,1380606000,1380606041,METRO MANILA
METRO MANILA,MANILA,BARANGAY 436,1380600000,1380606000,1380606042,METRO MANILA
METRO MANILA,MANILA,BARANGAY 437,1380600000,1380606000,1380606043,METRO MANILA
METRO MANILA,MANILA,BARANGAY 438,1380600000,1380606000,1380606044,METRO MANILA
METRO MANILA,MANILA,BARANGAY 439,1380600000,1380606000,1380606045,METRO MANILA
METRO MANILA,MANILA,BARANGAY 440,1380600000,1380606000,1380606046,METRO MANILA
METRO MANILA,MANILA,BARANGAY 441,1380600000,1380606000,1380606047,METRO MANILA
METRO MANILA,MANILA,BARANGAY 442,1380600000,1380606000,1380606048,METRO MANILA
METRO MANILA,MANILA,BARANGAY 443,1380600000,1380606000,1380606049,METRO MANILA
METRO MANILA,MANILA,BARANGAY 444,1380600000,1380606000,1380606050,METRO MANILA
METRO MANILA,MANILA,BARANGAY 445,1380600000,1380606000,1380606051,METRO MANILA
METRO MANILA,MANILA,BARANGAY 446,1380600000,1380606000,1380606052,METRO MANILA
METRO MANILA,MANILA,BARANGAY 447,1380600000,1380606000,1380606053,METRO MANILA
METRO MANILA,MANILA,BARANGAY 448,1380600000,1380606000,1380606054,METRO MANILA
METRO MANILA,MANILA,BARANGAY 449,1380600000,1380606000,1380606055,METRO MANILA
METRO MANILA,MANILA,BARANGAY 450,1380600000,1380606000,1380606056,METRO MANILA
METRO MANILA,MANILA,BARANGAY 451,1380600000,1380606000,1380606057,METRO MANILA
METRO MANILA,MANILA,BARANGAY 452,1380600000,1380606000,1380606058,METRO MANILA
METRO MANILA,MANILA,BARANGAY 453,1380600000,1380606000,1380606059,METRO MANILA
METRO MANILA,MANILA,BARANGAY 454,1380600000,1380606000,1380606060,METRO MANILA
METRO MANILA,MANILA,BARANGAY 455,1380600000,1380606000,1380606061,METRO MANILA
METRO MANILA,MANILA,BARANGAY 456,1380600000,1380606000,1380606062,METRO MANILA
METRO MANILA,MANILA,BARANGAY 457,1380600000,1380606000,1380606063,METRO MANILA
METRO MANILA,MANILA,BARANGAY 458,1380600000,1380606000,1380606064,METRO MANILA
METRO MANILA,MANILA,BARANGAY 459,1380600000,1380606000,1380606065,METRO MANILA
METRO MANILA,MANILA,BARANGAY 460,1380600000,1380606000,1380606066,METRO MANILA
METRO MANILA,MANILA,BARANGAY 461,1380600000,1380606000,1380606067,METRO MANILA
METRO MANILA,MANILA,BARANGAY 462,1380600000,1380606000,1380606068,METRO MANILA
METRO MANILA,MANILA,BARANGAY 463,1380600000,1380606000,1380606069,METRO MANILA
METRO MANILA,MANILA,BARANGAY 464,1380600000,1380606000,1380606070,METRO MANILA
METRO MANILA,MANILA,BARANGAY 465,1380600000,1380606000,1380606071,METRO MANILA
METRO MANILA,MANILA,BARANGAY 466,1380600000,1380606000,1380606072,METRO MANILA
METRO MANILA,MANILA,BARANGAY 467,1380600000,1380606000,1380606073,METRO MANILA
